popularity,budget,revenue,original_title,director,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,gain,release_month,main_hero,genere1,company1
0.336107,2000000,2801508,Captive,Jerry Jameson,97,55,5.7,2015,1839999.19040035,2577386.22595006,1.400754,9,Kate Mara,Crime,Itaca Films
0.29875100000000004,5000000,4842699,90 Minutes in Heaven,Michael Polish,121,24,5.7,2015,4599997.97600089,4455281.1196763,0.9685398,9,Kate Bosworth,Drama,Emmett/Furla Films
0.259794,600000,7087452,Grandma,Paul Weitz,78,81,5.6,2015,551999.757120106,6520452.97100069,11.81242,6,Lily Tomlin,Drama,Depth of Field
0.7310220000000001,3000000,67790117,War Room,Alex Kendrick,120,57,6.9,2015,2759998.78560053,62366880.1985727,22.596705666666665,8,Priscilla C. Shirer,Drama,Provident Films
0.07610900000000001,13500000,187674,Stonewall,Roland Emmerich,129,14,5.6,2015,12419994.5352024,172660.004029598,0.013901777777777779,9,Jeremy Irvine,Drama,Centropolis Entertainment
24.949134,165000000,621752480,Interstellar,Christopher Nolan,169,6498,8.0,2014,151980023.37728998,572690645.122961,3.7681968484848487,11,Matthew McConaughey,Adventure,Paramount Pictures
14.311205,170000000,773312399,Guardians of the Galaxy,James Gunn,121,5612,7.9,2014,156585478.631148,712291130.169508,4.548896464705883,7,Chris Pratt,Action,Marvel Studios
12.971027000000001,170000000,714766572,Captain America: The Winter Soldier,Joe Russo|Anthony Russo,136,3848,7.6,2014,156585478.631148,658365092.859794,4.204509247058824,3,Chris Evans,Action,Marvel Studios
11.422751,20000000,78739897,John Wick,Chad Stahelski|David Leitch,101,2712,7.0,2014,18421821.015429102,72526614.4653665,3.93699485,10,Keanu Reeves,Action,Thunder Road Pictures
10.739009,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Francis Lawrence,123,3590,6.6,2014,115136381.346432,692752790.215065,6.016801832,11,Jennifer Lawrence,Science Fiction,Lionsgate
10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Peter Jackson,144,3110,7.1,2014,230272762.692864,879752289.141534,3.820479152,12,Martin Freeman,Adventure,WingNut Films
8.691294000000001,165000000,652105443,Big Hero 6,Don Hall|Chris Williams,102,4185,7.8,2014,151980023.37728998,600648487.706658,3.9521542,10,Scott Adsit,Adventure,Walt Disney Pictures
8.110711,14000000,233555708,The Imitation Game,Morten Tyldum,113,3478,8.0,2014,12895274.7108004,215126072.495392,16.68255057142857,11,Benedict Cumberbatch,History,Black Bear Pictures
7.1372729999999995,34000000,348319861,The Maze Runner,Wes Ball,113,3425,7.0,2014,31317095.7262296,320834306.773058,10.244701794117647,9,Dylan O'Brien,Action,Ingenious Media
6.9071479999999905,18000000,103215094,Birdman,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,119,2801,7.3,2014,16579638.9138862,95070499.387935,5.734171888888889,10,Michael Keaton,Drama,Worldview Entertainment
6.438727,61000000,369330363,Gone Girl,David Fincher,145,3720,7.9,2014,56186554.097059,340186892.137474,6.054596114754099,10,Ben Affleck,Mystery,Twentieth Century Fox Film Corporation
6.415818,68000000,211817906,Fury,David Ayer,135,2572,7.4,2014,62634191.4524592,195103577.60975,3.114969205882353,10,Brad Pitt,War,Columbia Pictures
6.2866919999999995,127000000,349424282,Night at the Museum: Secret of the Tomb,Shawn Levy,97,1111,6.1,2014,116978563.447975,321851579.072442,2.7513722992125986,12,Ben Stiller,Adventure,Twentieth Century Fox Film Corporation
6.14502,85000000,288747895,Divergent,Neil Burger,139,3038,6.9,2014,78292739.315574,265963102.013597,3.3970340588235293,3,Shailene Woodley,Action,Summit Entertainment
6.052479,250000000,746000000,X-Men: Days of Future Past,Bryan Singer,131,4006,7.6,2014,230272762.692864,687133923.875509,2.984,5,Hugh Jackman,Action,Twentieth Century Fox Film Corporation
5.947136,40000000,463360063,Lucy,Luc Besson,89,3699,6.3,2014,36843642.03085829,426796807.31419903,11.584001575,7,Scarlett Johansson,Action,Universal Pictures
5.787396,125000000,477200000,Teenage Mutant Ninja Turtles,Jonathan Liebesman,101,1836,5.8,2014,115136381.346432,439544649.42814,3.8176,8,Megan Fox,Science Fiction,Paramount Pictures
5.701683,40000000,126069509,Sex Tape,Jake Kasdan,97,1150,5.3,2014,36843642.03085829,116121496.515052,3.151737725,7,Cameron Diaz,Comedy,Escape Artists
5.522641,8500000,38697217,Nightcrawler,Dan Gilroy,117,2087,7.6,2014,7829273.9315574,35643660.268461205,4.552613764705883,10,Jake Gyllenhaal,Crime,Bold Films
4.983782,210000000,245500000,Transformers: Age of Extinction,Michael Bay,165,2161,5.9,2014,193429120.66200602,226127852.96439302,1.1690476190476191,6,Mark Wahlberg,Science Fiction,Paramount Pictures
4.93082,30000000,174600318,The Grand Budapest Hotel,Wes Anderson,99,2802,7.9,2014,27632731.5231437,160822790.371651,5.8200106,2,Ralph Fiennes,Comedy,Fox Searchlight Pictures
4.780419,3300000,13993093,Whiplash,Damien Chazelle,105,2372,8.2,2014,3039600.46754581,12888912.7349127,4.2403312121212124,10,Miles Teller,Drama,Bold Films
4.452507,170000000,708200000,Dawn of the Planet of the Apes,Matt Reeves,130,2625,7.4,2014,156585478.631148,652316682.1563469,4.165882352941177,6,Andy Serkis,Science Fiction,Ingenious Media
4.1452089999999995,55000000,192330738,The Equalizer,Antoine Fuqua,132,2100,7.2,2014,50660007.7924302,177154121.56007,3.496922509090909,9,Denzel Washington,Thriller,Columbia Pictures
4.105685,42000000,106645357,Horrible Bosses 2,Sean Anders,108,1033,6.1,2014,38685824.132401295,98230083.9390274,2.539175166666667,11,Jason Bateman,Comedy,New Line Cinema
4.101979,200000000,705717432,The Amazing Spider-Man 2,Marc Webb,142,2813,6.6,2014,184218210.154291,650030010.988616,3.52858716,4,Andrew Garfield,Action,Columbia Pictures
3.990452,178000000,370541256,Edge of Tomorrow,Doug Liman,113,3267,7.7,2014,163954207.037319,341302234.843216,2.081692449438202,5,Tom Cruise,Action,Village Roadshow Pictures
3.9892309999999997,44000000,11305175,The Interview,Evan Goldberg|Seth Rogen,112,1657,6.1,2014,40528006.2339442,10413095.519905198,0.2569357954545455,12,James Franco,Action,Columbia TriStar
3.8630739999999997,58800000,542307423,American Sniper,Clint Eastwood,134,3004,7.5,2014,54160153.7853618,499514514.09223205,9.222915357142858,12,Bradley Cooper,War,Village Roadshow Pictures
3.81374,140000000,268031828,Exodus: Gods and Kings,Ridley Scott,153,1377,5.6,2014,128952747.108004,246881718.092715,1.9145130571428572,12,Christian Bale,Adventure,Scott Free Productions
3.689601,160000000,529076069,Godzilla,Gareth Edwards,123,2169,6.2,2014,147374568.123433,487327232.33324295,3.30672543125,5,Aaron Taylor-Johnson,Action,Toho Company
3.5823150000000004,180000000,758410378,Maleficent,Robert Stromberg,97,2928,7.0,2014,165796389.138862,698565011.988,4.2133909888888885,5,Angelina Jolie,Fantasy,Walt Disney Pictures
3.573028,15000000,32556119,The November Man,Roger Donaldson,108,481,6.0,2014,13816365.761571802,29987149.858750604,2.1704079333333333,8,Pierce Brosnan,Crime,Irish Dreamtime
3.489314,5000000,102529779,Ouija,Stiles White,89,569,4.9,2014,4605455.25385729,94439261.8744755,20.5059558,10,Olivia Cooke,Horror,Universal Pictures
3.4891059999999996,145000000,609123048,How to Train Your Dragon 2,Dean DeBlois,102,2152,7.7,2014,133558202.361861,561057788.331434,4.200848606896551,6,Jay Baruchel,Fantasy,DreamWorks Animation
3.3937410000000003,2000000,13500000,It Follows,David Robert Mitchell,100,1003,6.6,2014,1842182.10154291,12434729.185414698,6.75,8,Maika Monroe,Thriller,Northern Lights Films
3.34625,90000000,206172544,The Expendables 3,Patrick Hughes,127,1275,6.2,2014,82898194.5694313,189903685.193185,2.2908060444444445,8,Sylvester Stallone,Action,Davis-Films
3.3277989999999997,60000000,469160692,The Lego Movie,Phil Lord|Christopher Miller,100,2268,7.5,2014,55265463.0462875,432139714.774945,7.8193448666666665,2,Will Arnett,Adventure,Village Roadshow Pictures
3.260581,95000000,114178613,Seventh Son,Sergey Bodrov,102,675,5.1,2014,87503649.8232886,105168898.623797,1.2018801368421053,12,Jeff Bridges,Adventure,Legendary Pictures
3.170271,15000000,121201940,The Theory of Everything,James Marsh,123,1960,7.8,2014,13816365.761571802,111638022.270139,8.080129333333334,11,Eddie Redmayne,Drama,Working Title Films
3.14993,17000000,136621271,Let's Be Cops,Luke Greenfield,104,912,6.4,2014,15658547.8631148,125840630.063122,8.036545352941177,8,Jake Johnson,Comedy,Twentieth Century Fox Film Corporation
3.028769,70000000,215529201,Dracula Untold,Gary Shore,92,1666,6.1,2014,64476373.5540021,198522018.221023,3.078988585714286,10,Luke Evans,Horror,Universal Pictures
3.007018,132000000,373552094,Penguins of Madagascar,Simon J. Smith|Eric Darnell,92,939,6.5,2014,121584018.70183201,344075490.780339,2.829940106060606,11,Tom McGrath,Family,DreamWorks Animation
2.996038,50000000,212902372,Into the Woods,Rob Marshall,125,1095,5.6,2014,46054552.5385729,196102469.53721598,4.25804744,12,Meryl Streep,Fantasy,Walt Disney Pictures
2.979181,110000000,337580051,300: Rise of an Empire,Noam Murro,102,1664,6.1,2014,101320015.58486,310941963.895073,3.0689095545454546,3,Sullivan Stapleton,Action,Legendary Pictures
2.881991,25000000,66980456,The Giver,Phillip Noyce,94,1151,6.3,2014,23027276.269286398,61695098.59819151,2.67921824,8,Jeff Bridges,Drama,The Weinstein Company
2.8050189999999997,50000000,188441614,22 Jump Street,Phil Lord|Christopher Miller,112,2416,7.0,2014,46054552.5385729,173571884.248329,3.76883228,6,Jonah Hill,Crime,Columbia Pictures
2.777996,28000000,53181600,A Walk Among the Tombstones,Scott Frank,113,823,6.2,2014,25790549.4216008,48985095.8257074,1.8993428571428572,9,Liam Neeson,Crime,Double Feature Films
2.721864,55000000,259207227,Paddington,Paul King,95,606,7.1,2014,50660007.7924302,238753457.08498597,4.712858672727273,11,Nicole Kidman,Comedy,The Weinstein Company
2.692691,7000000,2360281,Cake,Daniel Barnz,102,255,6.1,2014,6447637.35540021,2174033.70640591,0.337183,9,Jennifer Aniston,Drama,Echo Films
2.67235,11000000,45967935,Chef,Jon Favreau,115,866,7.2,2014,10132001.558486,42340653.550944105,4.178903181818182,5,Jon Favreau,Comedy,Open Road Films
2.6112509999999998,9000000,108782847,The Purge: Anarchy,James DeMonaco,104,1126,6.6,2014,8289819.45694313,100198906.84914,12.086983,7,Frank Grillo,Horror,Universal Pictures
2.601775,16000000,19682924,Left Behind,Vic Armstrong,110,253,3.8,2014,14737456.812343301,18129765.1494147,1.23018275,10,Nicolas Cage,Thriller,Stoney Lake Entertainment
2.595951,4000000,44349000,Boyhood,Richard Linklater,164,1343,7.6,2014,3684364.20308583,40849467.0106634,11.08725,6,Ellar Coltrane,Drama,Detour Filmproduction
2.576396,20000000,12007070,A Most Violent Year,J.C. Chandor,125,384,6.4,2014,18421821.015429102,11059604.7229864,0.6003535,12,Oscar Isaac,Action,Participant Media
2.549403,100000000,243400000,Hercules,Brett Ratner,99,1215,5.6,2014,92109105.0771459,224193561.757773,2.434,7,Dwayne Johnson,Action,Paramount Pictures
2.526779,125000000,362637473,Noah,Darren Aronofsky,139,1589,5.5,2014,115136381.346432,334022131.054676,2.901099784,3,Russell Crowe,Drama,Paramount Pictures
2.523101,50000000,83719388,The Judge,David Dobkin,141,974,7.2,2014,46054552.5385729,77113179.0628635,1.67438776,10,Robert Downey Jr.,Drama,Village Roadshow Pictures
2.4451650000000003,40000000,123494610,Blended,Frank Coraci,117,720,6.7,2014,36843642.03085829,113749780.089511,3.08736525,5,Drew Barrymore,Comedy,Happy Madison Productions
2.376309,18000000,268157400,Neighbors,Nicholas Stoller,96,1829,6.2,2014,16579638.9138862,246997381.33814198,14.897633333333333,5,Seth Rogen,Comedy,Universal Pictures
2.361267,11000000,78874843,If I Stay,R.J. Cutler,106,856,7.2,2014,10132001.558486,72650912.0183039,7.170440272727273,8,ChloÃ« Grace Moretz,Drama,New Line Cinema
2.303556,45000000,86165646,Step Up All In,Trish Sie,112,421,6.7,2014,41449097.2847156,79366405.41454159,1.9147921333333333,7,Ryan Guzman,Romance,Summit Entertainment
2.293859,12000000,305151265,The Fault in Our Stars,Josh Boone,125,2389,7.8,2014,11053092.6092575,281072099.32309,25.429272083333334,5,Shailene Woodley,Romance,Fox 2000 Pictures
2.1654619999999998,25000000,153997819,Ride Along,Tim Story,99,634,6.1,2014,23027276.269286398,141846012.919223,6.15991276,1,Ice Cube,Action,Universal Pictures
2.160156,20000000,11110975,Inherent Vice,Paul Thomas Anderson,148,552,6.3,2014,18421821.015429102,10234219.6378454,0.55554875,12,Joaquin Phoenix,Comedy,Ghoulardi Film Company
2.141491,60000000,50549107,Jack Ryan: Shadow Recruit,Kenneth Branagh,105,873,5.9,2014,55265463.0462875,46560330.0821889,0.8424851166666667,1,Chris Pine,Action,Paramount Pictures
2.1367580000000004,50000000,222809600,Non-Stop,Jaume Collet-Serra,106,1648,6.8,2014,46054552.5385729,205227928.585968,4.456192,1,Liam Neeson,Action,StudioCanal
2.116264,5500000,3000000,Predestination,Michael Spierig|Peter Spierig,97,1136,7.2,2014,5066000.77924302,2763273.15231437,0.5454545454545454,8,Ethan Hawke,Science Fiction,Screen Australia
1.957672,12600000,18658381,The Drop,MichaÃ«l R. Roskam,106,583,6.6,2014,11605747.2397203,17186067.760984197,1.480823888888889,9,Tom Hardy,Drama,Fox Searchlight Pictures
1.9407349999999999,120000000,239379423,RoboCop,JosÃ© Padilha,102,1709,5.7,2014,110530926.092575,220490244.264135,1.994828525,1,Joel Kinnaman,Science Fiction,Columbia Pictures
1.904422,100000000,103039258,Transcendence,Wally Pfister,119,1555,5.9,2014,92109105.0771459,94908538.42193149,1.03039258,4,Johnny Depp,Thriller,Alcon Entertainment
1.9000380000000001,40000000,196781193,The Other Woman,Nick Cassavetes,109,1056,6.2,2014,36843642.03085829,181253395.83243102,4.919529825,4,Cameron Diaz,Comedy,Twentieth Century Fox Film Corporation
1.8947060000000002,145000000,272912430,Mr. Peabody & Sherman,Rob Minkoff,92,592,6.8,2014,133558202.361861,251377196.917292,1.8821546896551724,2,Ty Burrell,Animation,20th Century Fox
1.840817,65000000,39407616,Sin City: A Dame to Kill For,Frank Miller|Robert Rodriguez,102,857,6.2,2014,59870918.3001448,36298002.429838106,0.6062710153846154,8,Mickey Rourke,Crime,Miramax Films
1.8116919999999999,103000000,500188435,Rio 2,Carlos Saldanha,102,659,6.5,2014,94872378.2294603,460719091.177882,4.856198398058252,3,Jesse Eisenberg,Animation,Blue Sky Studios
1.805954,40000000,169837010,Dumb and Dumber To,Bobby Farrelly|Peter Farrelly,110,790,5.5,2014,36843642.03085829,156435350.000782,4.24592525,11,Jim Carrey,Comedy,New Line Cinema
1.7798610000000001,70000000,154984035,The Monuments Men,George Clooney,118,1083,5.7,2014,64476373.5540021,142754407.65095,2.214057642857143,1,Matt Damon,War,Columbia Pictures
1.769987,65000000,163442937,Unbroken,Angelina Jolie,137,981,7.2,2014,59870918.3001448,150545826.582503,2.514506723076923,12,Jack O'Connell,Drama,Legendary Pictures
1.754707,20000000,66787908,Selma,Ava DuVernay,127,580,7.5,2014,18421821.015429102,61517744.3585475,3.3393954,12,David Oyelowo,History,Plan B Entertainment
1.737699,4900000,3494070,Mommy,Xavier Dolan,138,389,8.0,2014,4513346.14878015,3218356.60776903,0.7130755102040817,5,Anne Dorval,Drama,TÃ©lÃ©film Canada
1.6493209999999898,15000000,52501541,Wild,Jean-Marc VallÃ©e,115,677,6.9,2014,13816365.761571802,48358699.566810794,3.500102733333333,12,Reese Witherspoon,Drama,Fox Searchlight Pictures
1.638781,130000000,117831631,Pompeii,Paul W.S. Anderson,105,837,5.1,2014,119741836.60028899,108533660.811904,0.9063971615384615,2,Kit Harington,Action,Impact Pictures
1.63015,26000000,35926213,The Best of Me,Michael Hoffman,117,535,7.2,2014,23948367.3200579,33091313.2824092,1.381777423076923,10,Michelle Monaghan,Drama,Relativity Media
1.5880100000000001,65000000,133821816,Annie,Will Gluck,119,331,6.1,2014,59870918.3001448,123262077.11558402,2.058797169230769,12,QuvenzhanÃ© Wallis,Music,Columbia Pictures
1.5450549999999899,50000000,97437106,The Book of Life,Jorge R. Gutierrez,95,531,7.3,2014,46054552.5385729,89748446.3496701,1.94874212,10,Diego Luna,Romance,Twentieth Century Fox Film Corporation
1.542392,13000000,54837234,St. Vincent,Theodore Melfi,102,531,7.1,2014,11974183.660028901,50510085.4864604,4.218248769230769,10,Bill Murray,Comedy,The Weinstein Company
1.541069,66000000,203277636,Need for Speed,Scott Waugh,130,1117,6.2,2014,60792009.350916296,187237211.341578,3.0799641818181818,3,Aaron Paul,Action,DreamWorks SKG
1.4490459999999898,22000000,88880821,The Hundred-Foot Journey,Lasse HallstrÃ¶m,122,352,7.2,2014,20264003.1169721,81867328.80832,4.0400373181818185,8,Helen Mirren,Drama,Amblin Entertainment
1.440084,60000000,108255770,The Boxtrolls,Graham Annable|Anthony Stacchi,97,498,6.6,2014,55265463.0462875,99713420.94137341,1.8042628333333333,9,Ben Kingsley,Animation,Laika Entertainment
1.3987129999999999,10000000,28883511,Big Eyes,Tim Burton,105,710,6.8,2014,9210910.50771459,26604343.496959,2.8883511,12,Amy Adams,Drama,The Weinstein Company
1.394382,18000000,266586800,The Prince,Brian A Miller,93,165,4.6,2014,16579638.9138862,245550715.73380098,14.810377777777777,8,Bruce Willis,Thriller,Grindstone Entertainment Group
1.319416,4000000,600896,The Signal,William Eubank,95,400,5.8,2014,3684364.20308583,553479.928044367,0.150224,3,Brenton Thwaites,Thriller,Automatik Entertainment
1.3155,50000000,160602194,Into the Storm,Steven Quale,89,572,5.7,2014,46054552.5385729,147929243.62766102,3.21204388,8,Richard Armitage,Action,New Line Cinema
1.240895,50000000,151165787,Planes: Fire & Rescue,Roberts Gannaway,83,223,5.9,2014,46054552.5385729,139237453.588524,3.02331574,7,Dane Cook,Animation,Walt Disney Pictures
1.214094,35000000,17508518,Sabotage,David Ayer,110,422,5.4,2014,32238186.777001,16126939.242070999,0.5002433714285714,3,Arnold Schwarzenegger,Action,Open Road Films
1.146492,13200000,53830415,No Good Deed,Sam Miller,84,105,5.8,2014,12158401.870183198,49582713.5158137,4.078061742424242,9,Idris Elba,Thriller,Sony Pictures
1.142614,5000000,41797583,Still Alice,Richard Glatzer|Wash Westmoreland,99,725,7.5,2014,4605455.25385729,38499379.6451773,8.3595166,12,Julianne Moore,Drama,Killer Films
1.1403020000000001,5000000,40100000,"As Above, So Below",John Erick Dowdle,93,501,6.1,2014,4605455.25385729,36935751.1359355,8.02,8,Perdita Weeks,Horror,Legendary Pictures
1.136851,24000000,12096300,Foxcatcher,Bennett Miller,134,645,6.5,2014,22106185.218515,11141793.6774468,0.5040125,5,Steve Carell,Drama,Likely Story
1.077877,20000000,34077920,Endless Love,Shana Feste,103,357,6.6,2014,18421821.015429102,31388867.1409057,1.703896,2,Alex Pettyfer,Drama,Universal Pictures
1.052381,12250000,2295423,The Rover,David MichÃ´d,100,164,6.0,2014,11283365.3719503,2114293.58303497,0.1873814693877551,5,Guy Pearce,Crime,Porchlight Films
1.041267,24000000,70181428,Think Like a Man Too,Tim Story,106,175,6.2,2014,22106185.218515,64643485.2611615,2.9242261666666667,6,Kevin Hart,Comedy,Screen Gems
1.039133,15000000,9104716,Suite FranÃ§aise,Saul Dibb,107,161,6.9,2014,13816365.761571802,8386272.42741572,0.6069810666666666,11,Michelle Williams,Drama,Qwerty Films
1.027357,15000000,59209,Walk of Shame,Steven Brill,95,402,5.7,2014,13816365.761571802,54536.880025127306,0.003947266666666667,5,Elizabeth Banks,Comedy,Lakeshore Entertainment
